,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_ALBE,ptdf_ALDE,ptdf_AT,ptdf_BE,ptdf_CZ,ptdf_DE,ptdf_FR,ptdf_HR,ptdf_HU,ptdf_NL,ptdf_PL,ptdf_RO,ptdf_SI,ptdf_SK
0,260393979,2023-06-12T00:00:00Z,APG,Ernsthofen 2 - Hausruck 203C ,14T-220-0-0203CD,OPPOSITE,AT,AT,Ernsthofen 2 ,Hausruck,Line,SEASONAL,APG,Ernsthofen 2 - Sattledt 204C,"[{'number': 1, 'branchName': 'Ernsthofen 2 - Sattledt 204C', 'branchEic': '14T-220-0-0204CA', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Ernsthofen 2 ', 'substationTo': 'Sattledt', 'elementType': 'Line'}]",True,479.0,28.7,0.2,,1077.0,220.0,420.0,30.0,-151.0,-6.0,-145.0,-89.0,-155.0,65.0,0.0,0.0,0.0,0.0,-89.0,0.0,0.04231,0.04273,0.10381,0.04219,0.01776,0.04247,0.04099,-0.0009,-0.00176,0.04231,0.02087,2e-05,-0.00105,0.00212
1,260394020,2023-06-12T00:00:00Z,APG,Ernsthofen 2 - Sattledt 204C ,14T-220-0-0204CA,DIRECT,AT,AT,Ernsthofen 2 ,Sattledt,Line,SEASONAL,APG,Ernsthofen 2 - Hausruck 203C,"[{'number': 1, 'branchName': 'Ernsthofen 2 - Hausruck 203C', 'branchEic': '14T-220-0-0203CD', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Ernsthofen 2 ', 'substationTo': 'Hausruck', 'elementType': 'Line'}]",True,300.0,28.7,0.442,,1077.0,220.0,420.0,30.0,152.0,7.0,145.0,90.0,155.0,-65.0,0.0,0.0,0.0,0.0,90.0,0.0,-0.04231,-0.04273,-0.10391,-0.04219,-0.01776,-0.04246,-0.04098,0.0009,0.00176,-0.04231,-0.02087,-2e-05,0.00105,-0.00212
2,260394041,2023-06-12T00:00:00Z,APG,Ernsthofen 2 - Wallsee 205A ,14T-220-0-0205AB,OPPOSITE,AT,AT,Ernsthofen 2 ,Wallsee,Line,SEASONAL,APG,Ernsthofen 2 - Ybbsfeld 206,"[{'number': 1, 'branchName': 'Ernsthofen 2 - Ybbsfeld 206', 'branchEic': '14T-221-0-00206Q', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Ernsthofen 2 ', 'substationTo': 'Ybbsfeld', 'elementType': 'Line'}]",True,138.0,21.1,0.256,LFcalc = 15.1% ; LFaccept = 6%,961.0,220.0,375.0,36.0,233.0,-3.0,236.0,202.0,219.0,-17.0,0.0,0.0,0.0,0.0,201.0,-1.0,-0.0247,-0.0247,-0.04732,-0.02472,-0.01044,-0.02466,-0.02466,-0.00231,0.0027,-0.02443,-0.01132,0.00027,-0.00473,-0.00033
3,260394073,2023-06-12T00:00:00Z,APG,Tauern - Weissenbach 221 ,14T-220-0-002213,OPPOSITE,AT,AT,Tauern ,Weissenbach,Line,SEASONAL,APG,Tauern - Weissenbach 222,"[{'number': 1, 'branchName': 'Tauern - Weissenbach 222', 'branchEic': '14T-220-0-002221', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Tauern ', 'substationTo': 'Weissenbach', 'elementType': 'Line'}]",True,212.0,16.2,0.2,LFcalc = 16.3% ; LFaccept = 6.4%,996.0,220.0,388.0,31.0,189.0,-6.0,195.0,145.0,139.0,7.0,0.0,0.0,0.0,0.0,145.0,0.0,-0.03091,-0.03023,-0.06291,-0.03116,-0.00922,-0.03093,-0.03271,9e-05,0.00126,-0.02975,-0.0123,4e-05,0.00012,-0.00102
4,260394168,2023-06-12T00:00:00Z,APG,Salzburg - Tauern 231A ,14T-220-0-0231AB,DIRECT,AT,AT,Salzburg ,Tauern,Line,SEASONAL,APG,Salzburg - Tauern 232A,"[{'number': 1, 'branchName': 'Salzburg - Tauern 232A', 'branchEic': '14T-220-0-0232A8', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Salzburg ', 'substationTo': 'Tauern', 'elementType': 'Line'}]",True,267.0,34.1,0.305,LFcalc = 1.3% ; LFaccept = 5.6%,928.0,220.0,362.0,35.0,79.0,3.0,76.0,62.0,49.0,13.0,0.0,0.0,0.0,0.0,60.0,-2.0,-0.00288,-0.00165,-0.04691,-0.0033,0.00946,-0.00232,-0.0064,-0.00687,0.00324,-0.00134,0.00506,0.0007,-0.01242,0.00516
5,260394240,2023-06-12T00:00:00Z,APG,Hausruck - St. Peter 2 204A ,14T-220-0-0204AE,DIRECT,AT,AT,Hausruck ,St. Peter,Line,SEASONAL,APG,Aschach - St. Peter 2 203A,"[{'number': 1, 'branchName': 'Aschach - St. Peter 2 203A', 'branchEic': '14T-220-0-0203AH', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Aschach ', 'substationTo': 'St. Peter', 'elementType': 'Line'}]",True,222.0,17.1,0.2,LFcalc = 20.5% ; LFaccept = 5.8%,1200.0,220.0,468.0,30.0,291.0,6.0,285.0,216.0,158.0,58.0,0.0,0.0,0.0,0.0,216.0,0.0,-0.03741,-0.03778,0.04482,-0.0373,-0.0157,-0.03755,-0.03624,0.0008,0.00155,-0.03741,-0.01845,-2e-05,0.00093,-0.00187
6,260394284,2023-06-12T00:00:00Z,APG,Wien Suedost - Gyoer 245 ,10T-AT-HU-00002U,DIRECT,AT,HU,Wien Suedost,Gyoer 245,TieLine,SEASONAL,APG,Neusiedl - Wien Suedost 246A,"[{'number': 1, 'branchName': 'Neusiedl - Wien Suedost 246A', 'branchEic': '14T-220-0-0246AT', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Neusiedl ', 'substationTo': 'Wien Suedost', 'elementType': 'Line'}]",True,148.0,24.6,0.216,,600.0,220.0,234.0,23.0,47.0,-1.0,48.0,59.0,52.0,7.0,0.0,0.0,0.0,0.0,63.0,4.0,0.02955,0.02948,0.03754,0.02958,0.02907,0.02948,0.02973,0.01296,-0.01321,0.02934,0.01812,-0.00152,0.0247,0.006
7,260394286,2023-06-12T00:00:00Z,APG,Wien Suedost - Gyoer 245 ,10T-AT-HU-00002U,DIRECT,AT,HU,Wien Suedost,Gyoer 245,TieLine,SEASONAL,MAVIR,Gyor - Neusiedl Neusiedl - Gyoer 246B,"[{'number': 1, 'branchName': 'Gyor - Neusiedl', 'branchEic': '10T-AT-HU-00001W', 'hubFrom': 'HU', 'hubTo': 'AT', 'substationFrom': 'Gyor', 'substationTo': 'Neusiedl', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Neusiedl - Gyoer 246B', 'branchEic': '10T-AT-HU-00001W', 'hubFrom': 'AT', 'hubTo': 'HU', 'substationFrom': 'Neusiedl', 'substationTo': 'Gyoer 246B', 'elementType': 'TieLine'}]",True,156.0,24.6,0.212,,600.0,220.0,234.0,23.0,38.0,0.0,38.0,51.0,43.0,8.0,0.0,0.0,0.0,0.0,55.0,4.0,0.03126,0.03117,0.04029,0.03131,0.03036,0.03115,0.03154,0.01464,-0.01452,0.03101,0.01888,-0.00171,0.02791,0.0059
8,260394298,2023-06-12T00:00:00Z,APG,Neusiedl - Gyoer 246B ,10T-AT-HU-00001W,DIRECT,AT,HU,Neusiedl,Gyoer 246B,TieLine,SEASONAL,MAVIR,Gyor - Wien Wien Suedost - Gyoer 245,"[{'number': 1, 'branchName': 'Gyor - Wien', 'branchEic': '10T-AT-HU-00002U', 'hubFrom': 'HU', 'hubTo': 'AT', 'substationFrom': 'Gyor', 'substationTo': 'Wien', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Wien Suedost - Gyoer 245', 'branchEic': '10T-AT-HU-00002U', 'hubFrom': 'AT', 'hubTo': 'HU', 'substationFrom': 'Wien Suedost', 'substationTo': 'Gyoer 245', 'elementType': 'TieLine'}]",True,166.0,24.9,0.215,,600.0,220.0,234.0,23.0,28.0,0.0,28.0,41.0,33.0,8.0,0.0,0.0,0.0,0.0,45.0,4.0,0.03123,0.03112,0.04073,0.03128,0.03,0.03108,0.03157,0.0154,-0.01496,0.03096,0.01862,-0.00178,0.02936,0.00551
9,260394314,2023-06-12T00:00:00Z,APG,Obersielach - Podlog 247 ,10T-AT-SI-00003P,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,ELES,400 kV Cirkovce - Podlog,"[{'number': 1, 'branchName': '400 kV Cirkovce - Podlog', 'branchEic': '28T000000000301K', 'hubFrom': 'SI', 'hubTo': 'SI', 'substationFrom': 'Cirkovce', 'substationTo': 'Podlog', 'elementType': 'Line'}]",True,353.0,27.8,0.269,,1121.0,220.0,437.0,37.0,27.0,-1.0,28.0,59.0,56.0,4.0,0.0,0.0,0.0,0.0,47.0,-12.0,0.038,0.03848,0.07185,0.03785,0.03828,0.03984,0.03629,-0.03949,0.01938,0.03834,0.03202,0.00408,-0.07759,0.02625
10,260394372,2023-06-12T00:00:00Z,APG,Pleinting - St. Peter 258 ,10T-AT-DE-000037,OPPOSITE,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,TENNETGMBH,Pirach - Pleinting 257,"[{'number': 1, 'branchName': 'Pirach - Pleinting 257', 'branchEic': '11TD2L000000201H', 'hubFrom': 'DE', 'hubTo': 'DE', 'substationFrom': 'Pirach', 'substationTo': 'Pleinting', 'elementType': 'Line'}]",True,307.0,23.6,0.2,,1637.0,220.0,638.0,52.0,429.0,3.0,426.0,279.0,219.0,60.0,0.0,0.0,0.0,0.0,279.0,0.0,-0.08433,-0.0851,0.02885,-0.08413,-0.03391,-0.08486,-0.08165,0.00097,0.00374,-0.08423,-0.04123,3e-05,0.0005,-0.0024
11,260394373,2023-06-12T00:00:00Z,APG,Pleinting - St. Peter 258 ,10T-AT-DE-000037,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,TENNETGMBH,Pirach - Pleinting 257,"[{'number': 1, 'branchName': 'Pirach - Pleinting 257', 'branchEic': '11TD2L000000201H', 'hubFrom': 'DE', 'hubTo': 'DE', 'substationFrom': 'Pirach', 'substationTo': 'Pleinting', 'elementType': 'Line'}]",True,865.0,23.6,0.33,,1637.0,220.0,638.0,52.0,-429.0,-3.0,-426.0,-279.0,-219.0,-60.0,0.0,0.0,0.0,0.0,-279.0,0.0,0.08433,0.0851,-0.02885,0.08413,0.03391,0.08486,0.08165,-0.00097,-0.00374,0.08423,0.04123,-3e-05,-0.0005,0.0024
12,260394433,2023-06-12T00:00:00Z,APG,Strass - Thaur 273B ,14T-220-0-0273BO,DIRECT,AT,AT,Strass,Thaur,Line,SEASONAL,APG,Strass - Thaur 274B,"[{'number': 1, 'branchName': 'Strass - Thaur 274B', 'branchEic': '14T-220-0-0274BL', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Strass', 'substationTo': 'Thaur', 'elementType': 'Line'}]",True,340.0,11.9,0.2,LFcalc = 20.4% ; LFaccept = 6.4%,1274.0,220.0,497.0,39.0,190.0,-1.0,191.0,117.0,21.0,96.0,0.0,0.0,0.0,0.0,118.0,1.0,-0.03697,-0.03642,0.07011,-0.03718,-0.01257,-0.03957,-0.03807,0.00376,-0.00047,-0.03577,-0.01582,-0.00033,0.00664,-0.00329
13,260394434,2023-06-12T00:00:00Z,APG,Strass - Thaur 273B ,14T-220-0-0273BO,OPPOSITE,AT,AT,Strass,Thaur,Line,SEASONAL,APG,Strass - Thaur 274B,"[{'number': 1, 'branchName': 'Strass - Thaur 274B', 'branchEic': '14T-220-0-0274BL', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Strass', 'substationTo': 'Thaur', 'elementType': 'Line'}]",True,576.0,25.9,0.452,LFcalc = -20.4% ; LFaccept = 6.4%,1274.0,220.0,497.0,39.0,-190.0,1.0,-191.0,-117.0,-21.0,-96.0,0.0,0.0,0.0,0.0,-118.0,-1.0,0.03697,0.03642,-0.07011,0.03718,0.01257,0.03957,0.03807,-0.00376,0.00047,0.03577,0.01582,0.00033,-0.00664,0.00329
14,260394568,2023-06-12T00:00:00Z,APG,Buers - Meiningen gn (406A) ,10T-AT-DE-000231,DIRECT,DE,AT,Buers,Meiningen,TieLine,SEASONAL,APG,Walgau - Werben 405B,"[{'number': 1, 'branchName': 'Walgau - Werben 405B', 'branchEic': '14T-221-0-0405BQ', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Walgau', 'substationTo': 'Werben', 'elementType': 'Line'}]",True,283.0,28.0,0.2,LFcalc = 31.2% ; LFaccept = 62%,2040.0,220.0,795.0,78.0,501.0,-52.0,553.0,434.0,312.0,122.0,0.0,0.0,0.0,0.0,434.0,0.0,-0.03085,-0.02519,0.04156,-0.03266,-0.00115,-0.00821,-0.04396,-0.00107,0.00104,-0.02496,-0.00487,0.00014,-0.0017,0.00045
15,260394594,2023-06-12T00:00:00Z,APG,Westtirol 2 - Voehringen 411 ,10T1001C--00037V,OPPOSITE,AT,DE,Westtirol 2 ,Voehringen,TieLine,SEASONAL,APG,Westtirol 1 - Westtirol 2 WTRHU41,"[{'number': 1, 'branchName': 'Westtirol 1 - Westtirol 2 WTRHU41', 'branchEic': '14T-38220-WT041O', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Westtirol 1 ', 'substationTo': 'Westtirol 2 ', 'elementType': 'Transformer'}]",True,493.0,32.7,0.407,,1282.0,220.0,500.0,68.0,-133.0,8.0,-141.0,-60.0,-20.0,-40.0,0.0,0.0,0.0,0.0,-61.0,-1.0,0.02913,0.02956,-0.06302,0.02903,0.00933,0.01752,0.02757,-0.00306,0.00043,0.02876,0.01238,0.00027,-0.00534,0.00257
16,260394725,2023-06-12T00:00:00Z,APG,Duernrohr 1 - Slavetice 437 ,10T-AT-CZ-00003X,DIRECT,AT,CZ,Duernrohr 1,Slavetice,TieLine,SEASONAL,CEPS,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V438 ', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 438', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,2118.0,34.5,0.343,LFcalc = -13.9% ; LFaccept = 55.5%,2873.0,380.0,1990.0,148.0,-429.0,1.0,-430.0,-283.0,-288.0,4.0,0.0,0.0,0.0,0.0,-276.0,7.0,-0.04653,-0.04929,0.05471,-0.0455,-0.21707,-0.05254,-0.03808,0.03402,-0.00661,-0.05099,-0.08335,-0.00355,0.0551,-0.07139
17,260394726,2023-06-12T00:00:00Z,APG,Duernrohr 1 - Slavetice 437 ,10T-AT-CZ-00003X,OPPOSITE,AT,CZ,Duernrohr 1,Slavetice,TieLine,SEASONAL,CEPS,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V438 ', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 438', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,1566.0,34.5,0.347,LFcalc = 13.9% ; LFaccept = 55.5%,2873.0,380.0,1990.0,148.0,429.0,-1.0,430.0,283.0,288.0,-4.0,0.0,0.0,0.0,0.0,276.0,-7.0,0.04653,0.04929,-0.05471,0.0455,0.21707,0.05254,0.03808,-0.03402,0.00661,0.05099,0.08335,0.00355,-0.0551,0.07139
18,260394760,2023-06-12T00:00:00Z,APG,Sarasdorf - Zurndorf 439A ,14T-380-0-0439AA,OPPOSITE,AT,AT,Sarasdorf ,Zurndorf,Line,SEASONAL,APG,Sarasdorf - Zurndorf 440A,"[{'number': 1, 'branchName': 'Sarasdorf - Zurndorf 440A', 'branchEic': '14T-380-0-0440AX', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Sarasdorf ', 'substationTo': 'Zurndorf', 'elementType': 'Line'}]",True,1351.0,22.4,0.249,LFcalc = 8.8% ; LFaccept = 6.5%,2300.0,380.0,1593.0,152.0,260.0,1.0,259.0,116.0,156.0,-40.0,0.0,0.0,0.0,0.0,90.0,-26.0,-0.19458,-0.19432,-0.23637,-0.19473,-0.19984,-0.19443,-0.19533,-0.07517,0.05512,-0.19344,-0.11918,0.00727,-0.16034,-0.00697
19,260394897,2023-06-12T00:00:00Z,APG,Ernsthofen 2 - Ernsthofen 1 EHRHU42 ,14T-38220-EH0417,DIRECT,AT,AT,Ernsthofen 2 ,Ernsthofen 1 ,Transformer,SEASONAL,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,466.0,36.7,0.308,LFcalc = -11.5% ; LFaccept = 5.3%,1556.0,220.0,606.0,60.0,51.0,8.0,43.0,78.0,42.0,36.0,0.0,0.0,0.0,0.0,80.0,2.0,0.01665,0.01622,0.07837,0.01682,-0.00711,0.01603,0.0179,0.00688,-0.00372,0.01584,0.00184,-0.00072,0.01276,-0.00647
20,260395107,2023-06-12T00:00:00Z,APG,Westtirol 1 - Westtirol 2 WTRHU41 ,14T-38220-WT041O,DIRECT,AT,AT,Westtirol 1 ,Westtirol 2 ,Transformer,SEASONAL,TRANSNETBW,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,"[{'number': 1, 'branchName': 'Buers - Westtirol ws (421)', 'branchEic': '10T-AT-DE-000061', 'hubFrom': 'DE', 'hubTo': 'AT', 'substationFrom': 'Buers', 'substationTo': 'Westtirol', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Westtirol 1 - Buers 421', 'branchEic': '10T-AT-DE-000061', 'hubFrom': 'DE', 'hubTo': 'AT', 'substationFrom': 'Buers', 'substationTo': 'Westtirol', 'elementType': 'TieLine'}]",True,1219.0,27.7,0.637,LFcalc = 1.4% ; LFaccept = 6.2%,1443.0,220.0,1000.0,100.0,-546.0,13.0,-559.0,-319.0,41.0,-360.0,0.0,0.0,0.0,0.0,-319.0,0.0,0.07214,0.06664,-0.14653,0.07404,0.01091,0.03575,0.08782,-0.00026,-0.00181,0.06525,0.02008,-6e-05,-0.00088,0.00126
21,260395108,2023-06-12T00:00:00Z,APG,Westtirol 1 - Westtirol 2 WTRHU41 ,14T-38220-WT041O,OPPOSITE,AT,AT,Westtirol 1 ,Westtirol 2 ,Transformer,SEASONAL,TRANSNETBW,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,"[{'number': 1, 'branchName': 'Buers - Westtirol ws (421)', 'branchEic': '10T-AT-DE-000061', 'hubFrom': 'DE', 'hubTo': 'AT', 'substationFrom': 'Buers', 'substationTo': 'Westtirol', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Westtirol 1 - Buers 421', 'branchEic': '10T-AT-DE-000061', 'hubFrom': 'DE', 'hubTo': 'AT', 'substationFrom': 'Buers', 'substationTo': 'Westtirol', 'elementType': 'TieLine'}]",True,581.0,27.7,0.2,LFcalc = -1.4% ; LFaccept = 6.2%,1443.0,220.0,1000.0,100.0,546.0,-13.0,559.0,319.0,-41.0,360.0,0.0,0.0,0.0,0.0,319.0,0.0,-0.07214,-0.06664,0.14653,-0.07404,-0.01091,-0.03575,-0.08782,0.00026,0.00181,-0.06525,-0.02008,6e-05,0.00088,-0.00126
22,260395200,2023-06-12T00:00:00Z,APG,Zaya 2 - Zaya 1 ZYRHU41 ,14T-38220-RHU41V,OPPOSITE,AT,AT,Zaya 2,Zaya 1,Transformer,SEASONAL,CEPS,Slavetice - Durnrohr - V437  Duernrohr 1 - Slavetice 437,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V437 ', 'branchEic': '10T-AT-CZ-00003X', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 437', 'branchEic': '10T-AT-CZ-00003X', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,478.0,35.5,0.357,LFcalc = 2.9% ; LFaccept = 5.4%,1427.0,220.0,556.0,55.0,-22.0,1.0,-23.0,21.0,22.0,-1.0,0.0,0.0,0.0,0.0,23.0,2.0,-0.01797,-0.01887,0.01128,-0.01764,-0.04101,-0.01986,-0.0152,0.012,-0.00036,-0.01942,-0.03916,-0.00121,0.01853,-0.02486
23,260395276,2023-06-12T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,DIRECT,BE,FR,Achene,Lonny,TieLine,SEASONAL,ELIA,Aubange - Moulaine 220.513 Aubange - Moulaine 220.513,"[{'number': 1, 'branchName': 'Aubange - Moulaine 220.513', 'branchEic': '10T-BE-FR-000023', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Aubange', 'substationTo': 'Moulaine', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'NA', 'branchEic': '10T-BE-FR-000023', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1096.0,70.0,0.753,"LFcalc = 12,07% ; LFaccept = 18,24% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 5,13%",2099.0,380.0,1454.0,171.0,130.0,19.0,111.0,290.0,367.0,-77.0,102.0,0.0,0.0,0.0,289.0,-1.0,0.22526,0.04564,-0.00587,0.16736,0.00529,0.01763,-0.07233,-0.00367,0.00113,0.06146,0.00862,0.00036,-0.0061,0.00248
24,260395277,2023-06-12T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,DIRECT,BE,FR,Achene,Lonny,TieLine,SEASONAL,ELIA,Avelgem - Avelin 380.80 Avelgem - Avelin 380.80,"[{'number': 1, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}]",True,1119.0,70.0,0.769,"LFcalc = 17,19% ; LFaccept = 18,24% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 6,27%",2099.0,380.0,1454.0,171.0,160.0,18.0,142.0,299.0,400.0,-101.0,134.0,0.0,0.0,0.0,298.0,-1.0,0.20512,0.04568,-0.00585,0.15566,0.0056,0.01809,-0.08402,-0.00388,0.0012,0.06226,0.00895,0.00038,-0.00644,0.00262
25,260395303,2023-06-12T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,DIRECT,BE,FR,Achene,Lonny,TieLine,SEASONAL,ELIA,PST Van Eyck 2,"[{'number': 1, 'branchName': 'PST Van Eyck 2', 'branchEic': '22T-BE-PST--002U', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1084.0,70.0,0.745,"LFcalc = 9,51% ; LFaccept = 18,24% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 3,67%",2099.0,380.0,1454.0,171.0,100.0,12.0,88.0,279.0,346.0,-66.0,80.0,0.0,0.0,0.0,279.0,0.0,0.32477,0.02406,-0.00333,0.20463,0.00309,0.01014,-0.04556,-0.00215,0.00066,0.04087,0.005,0.00021,-0.00356,0.00145
26,260395311,2023-06-12T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,ELIA,Aubange - Moulaine 220.513 Aubange - Moulaine 220.513,"[{'number': 1, 'branchName': 'Aubange - Moulaine 220.513', 'branchEic': '10T-BE-FR-000023', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Aubange', 'substationTo': 'Moulaine', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'NA', 'branchEic': '10T-BE-FR-000023', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1553.0,70.0,0.647,"LFcalc = -12,07% ; LFaccept = 16,93% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -5,13%",2099.0,380.0,1454.0,190.0,-130.0,-19.0,-111.0,-290.0,-367.0,77.0,0.0,0.0,0.0,0.0,-289.0,1.0,-0.22526,-0.04564,0.00587,-0.16736,-0.00529,-0.01763,0.07233,0.00367,-0.00113,-0.06146,-0.00862,-0.00036,0.0061,-0.00248
27,260395312,2023-06-12T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,ELIA,Avelgem - Avelin 380.80 Avelgem - Avelin 380.80,"[{'number': 1, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}]",True,1562.0,70.0,0.631,"LFcalc = -17,19% ; LFaccept = 16,93% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -6,27%",2099.0,380.0,1454.0,190.0,-160.0,-18.0,-142.0,-299.0,-400.0,101.0,0.0,0.0,0.0,0.0,-298.0,1.0,-0.20512,-0.04568,0.00585,-0.15566,-0.0056,-0.01809,0.08402,0.00388,-0.0012,-0.06226,-0.00895,-0.00038,0.00644,-0.00262
28,260395338,2023-06-12T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,ELIA,PST Van Eyck 2,"[{'number': 1, 'branchName': 'PST Van Eyck 2', 'branchEic': '22T-BE-PST--002U', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1543.0,70.0,0.655,"LFcalc = -9,51% ; LFaccept = 16,93% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -3,67%",2099.0,380.0,1454.0,190.0,-100.0,-12.0,-88.0,-279.0,-346.0,66.0,0.0,0.0,0.0,0.0,-279.0,0.0,-0.32477,-0.02406,0.00333,-0.20463,-0.00309,-0.01014,0.04556,0.00215,-0.00066,-0.04087,-0.005,-0.00021,0.00356,-0.00145
