,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_ALBE,ptdf_ALDE,ptdf_AT,ptdf_BE,ptdf_CZ,ptdf_DE,ptdf_FR,ptdf_HR,ptdf_HU,ptdf_NL,ptdf_PL,ptdf_RO,ptdf_SI,ptdf_SK
1786,325458932,2023-10-11T15:00:00Z,NA,Equality Constraint BE_AL-DE_AL 02,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,325458933,2023-10-11T15:00:00Z,NA,Equality Constraint Core hubs 01,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1788,325458934,2023-10-11T15:00:00Z,NA,Equality Constraint Core hubs 02,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1789,325459253,2023-10-11T16:00:00Z,APG,Wien Suedost - Gyoer 245 ,10T-AT-HU-00002U,DIRECT,AT,HU,Wien Suedost,Gyoer 245,TieLine,SEASONAL,APG,Neusiedl - Wien Suedost 246A,"[{'number': 1, 'branchName': 'Neusiedl - Wien Suedost 246A', 'branchEic': '14T-220-0-0246AT', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Neusiedl ', 'substationTo': 'Wien Suedost', 'elementType': 'Line'}]",True,178.0,24.6,0.237,,600.0,220.0,234.0,23.0,138.0,-1.0,139.0,34.0,32.0,2.0,0.0,0.0,0.0,0.0,33.0,-1.0,0.03851,0.03856,0.05429,0.03852,0.04052,0.03887,0.03841,0.01577,-0.02023,0.0384,0.02298,-0.00183,0.0273,0.0138
1790,325459255,2023-10-11T16:00:00Z,APG,Wien Suedost - Gyoer 245 ,10T-AT-HU-00002U,DIRECT,AT,HU,Wien Suedost,Gyoer 245,TieLine,SEASONAL,MAVIR,Gyor - Neusiedl Neusiedl - Gyoer 246B,"[{'number': 1, 'branchName': 'Gyor - Neusiedl', 'branchEic': '10T-AT-HU-00001W', 'hubFrom': 'HU', 'hubTo': 'AT', 'substationFrom': 'Gyor', 'substationTo': 'Neusiedl', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Neusiedl - Gyoer 246B', 'branchEic': '10T-AT-HU-00001W', 'hubFrom': 'AT', 'hubTo': 'HU', 'substationFrom': 'Neusiedl', 'substationTo': 'Gyoer 246B', 'elementType': 'TieLine'}]",True,203.0,24.6,0.242,,600.0,220.0,234.0,23.0,116.0,0.0,116.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,-1.0,0.04042,0.04044,0.05793,0.04043,0.04216,0.04076,0.04038,0.01751,-0.02208,0.04027,0.02371,-0.00201,0.03024,0.01392
1791,325459268,2023-10-11T16:00:00Z,APG,Neusiedl - Gyoer 246B ,10T-AT-HU-00001W,OPPOSITE,AT,HU,Neusiedl,Gyoer 246B,TieLine,SEASONAL,MAVIR,Gyor - Wien Wien Suedost - Gyoer 245,"[{'number': 1, 'branchName': 'Gyor - Wien', 'branchEic': '10T-AT-HU-00002U', 'hubFrom': 'HU', 'hubTo': 'AT', 'substationFrom': 'Gyor', 'substationTo': 'Wien', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Wien Suedost - Gyoer 245', 'branchEic': '10T-AT-HU-00002U', 'hubFrom': 'AT', 'hubTo': 'HU', 'substationFrom': 'Wien Suedost', 'substationTo': 'Gyoer 245', 'elementType': 'TieLine'}]",True,198.0,24.9,0.249,,600.0,220.0,234.0,23.0,-91.0,1.0,-92.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,-0.0401,-0.04009,-0.05823,-0.04011,-0.04154,-0.0404,-0.04012,-0.01814,0.02259,-0.03993,-0.02319,0.00207,-0.03128,-0.01335
1792,325459271,2023-10-11T16:00:00Z,APG,Obersielach - Podlog 247 ,10T-AT-SI-00003P,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,APG,Kainachtal - Obersielach 471,"[{'number': 1, 'branchName': 'Kainachtal - Obersielach 471', 'branchEic': '14T-380-0-00471D', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Kainachtal ', 'substationTo': 'Obersielach', 'elementType': 'Line'}]",True,143.0,26.9,0.229,,1030.0,220.0,401.0,37.0,302.0,0.0,302.0,220.0,204.0,16.0,0.0,0.0,0.0,0.0,221.0,1.0,0.04459,0.04529,0.0965,0.04443,0.04306,0.0476,0.04259,-0.03008,0.01664,0.04492,0.03526,0.00251,-0.04924,0.03004
1793,325459279,2023-10-11T16:00:00Z,APG,Obersielach - Podlog 247 ,10T-AT-SI-00003P,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,APG,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,"[{'number': 1, 'branchName': 'Kainachtal - Maribor 473', 'branchEic': '10T-AT-SI-00001T', 'hubFrom': 'AT', 'hubTo': 'SI', 'substationFrom': 'Kainachtal', 'substationTo': 'Maribor', 'elementType': 'TieLine'}, {'number': 2, 'branchName': '400 kV Maribor - Kainachtal 1', 'branchEic': '10T-AT-SI-00001T', 'hubFrom': 'SI', 'hubTo': 'AT', 'substationFrom': 'Maribor', 'substationTo': 'Kainachtal ', 'elementType': 'TieLine'}]",True,159.0,26.6,0.214,,1030.0,220.0,401.0,37.0,306.0,0.0,306.0,204.0,183.0,21.0,0.0,0.0,0.0,0.0,205.0,1.0,0.04823,0.04911,0.09966,0.04803,0.04965,0.05147,0.0458,-0.03388,0.01919,0.04875,0.04012,0.00283,-0.05541,0.03496
1794,325459283,2023-10-11T16:00:00Z,APG,Obersielach - Podlog 247 ,10T-AT-SI-00003P,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,ELES,400 kV Cirkovce - Podlog,"[{'number': 1, 'branchName': '400 kV Cirkovce - Podlog', 'branchEic': '28T000000000301K', 'hubFrom': 'SI', 'hubTo': 'SI', 'substationFrom': 'Cirkovce', 'substationTo': 'Podlog', 'elementType': 'Line'}]",True,170.0,27.8,0.211,,1030.0,220.0,401.0,37.0,290.0,1.0,289.0,192.0,164.0,27.0,0.0,0.0,0.0,0.0,194.0,2.0,0.04032,0.04142,0.09076,0.04006,0.04434,0.04392,0.0373,-0.0395,0.02031,0.04108,0.03634,0.00328,-0.08078,0.03285
1795,325459284,2023-10-11T16:00:00Z,APG,Obersielach - Podlog 247 ,10T-AT-SI-00003P,OPPOSITE,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,ELES,400 kV Cirkovce - Podlog,"[{'number': 1, 'branchName': '400 kV Cirkovce - Podlog', 'branchEic': '28T000000000301K', 'hubFrom': 'SI', 'hubTo': 'SI', 'substationFrom': 'Cirkovce', 'substationTo': 'Podlog', 'elementType': 'Line'}]",True,558.0,27.8,0.345,,1030.0,220.0,401.0,37.0,-290.0,-1.0,-289.0,-192.0,-164.0,-27.0,0.0,0.0,0.0,0.0,-194.0,-2.0,-0.04032,-0.04142,-0.09076,-0.04006,-0.04434,-0.04392,-0.0373,0.0395,-0.02031,-0.04108,-0.03634,-0.00328,0.08078,-0.03285
1796,325459285,2023-10-11T16:00:00Z,APG,Obersielach - Podlog 247 ,10T-AT-SI-00003P,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,ELES,400 kV Cirkovce - Krsko,"[{'number': 1, 'branchName': '400 kV Cirkovce - Krsko', 'branchEic': '28T000000000300M', 'hubFrom': 'SI', 'hubTo': 'SI', 'substationFrom': 'Cirkovce', 'substationTo': 'Krsko', 'elementType': 'Line'}]",True,153.0,27.8,0.226,,1030.0,220.0,401.0,37.0,305.0,0.0,305.0,210.0,189.0,21.0,0.0,0.0,0.0,0.0,211.0,1.0,0.04324,0.04413,0.09278,0.04303,0.04496,0.04647,0.04074,-0.03628,0.01912,0.04379,0.03678,0.00297,-0.06037,0.03247
