zone,time,value
Cro_2,75,33.018613574678625
Cro_2,76,33.0186135746786
Cro_2,77,33.0186135746786
Cro_2,78,33.018613574678625
Cro_2,79,33.018613574678625
Cro_2,80,40.25083809125041
Cro_2,81,43.12603710258438
Cro_2,82,51.73566894080626
Cro_2,83,51.73566894080626
Cro_2,84,51.73566894080626
Cro_2,85,228.98927063288232
Cro_2,86,51.73566894080626
Cro_2,87,51.73566894080626
Cro_2,88,62.153956727830895
Cro_2,89,52.8213442395699
Cro_2,90,52.8213442395699
Cro_2,91,52.8213442395699
Cro_2,92,46.92783830904409
Cro_2,93,46.92783830904409
Cro_2,94,46.92783830904409
Cro_2,95,46.92783830904409
Cro_2,96,46.92783830904409
Cro_3,1,49.751801994320175
Cro_3,2,44.49255667570844
Cro_3,3,43.12603710258438
Cro_3,4,51.11832156744424
Cro_3,5,43.12603710258438
Cro_3,6,43.12603710258438
Cro_3,7,43.12603710258438
Cro_3,8,43.12603710258438
Cro_3,9,40.43424310237546
Cro_3,10,43.12603710258438
Cro_3,11,43.12603710258438
Cro_3,12,89.17258839260215
Cro_3,13,43.12603710258438
Cro_3,14,46.92783830904409
Cro_3,15,46.92783830904409
Cro_3,16,55.39972936487234
Cro_3,17,46.92783830904409
Cro_3,18,46.92783830904409
Cro_3,19,49.23197329967305
Cro_3,20,98.1417988401266
Cro_3,21,51.14498890506367
Cro_3,22,51.68522973531481
Cro_3,23,86.67035152806125
Cro_3,24,86.67035152806125
Cro_3,25,86.67035152806125
Cro_3,26,86.67035152806125
Cro_3,27,1506.043078778915
Cro_3,28,51.47199075520847
Cro_3,29,59.290871788793666
Cro_3,30,43.12603710258438
Cro_3,31,38.61886517725362
Cro_3,32,36.80713969313416
Cro_3,33,31.96429638751964
Cro_3,34,32.040780358550265
Cro_3,35,28.638600479112174
Cro_3,36,28.638600479112174
Cro_3,37,29.16612634969504
Cro_3,38,32.040780358550265
Cro_3,39,35.74979214002459
Cro_3,40,38.31264426212217
Cro_3,41,38.31264426212217
Cro_3,42,38.31264426212217
Cro_3,43,36.46869048198934
Cro_3,44,37.58682236739854
Cro_3,45,43.12603710258438
Cro_3,46,56.592902974599
Cro_3,47,43.12603710258438
Cro_3,48,36.46869048198934
Cro_3,49,36.46869048198934
Cro_3,50,43.12603710258438
Cro_3,51,45.79013192420433
Cro_3,52,43.12603710258438
Cro_3,53,36.46869048198934
Cro_3,54,43.12603710258438
Cro_3,55,43.12603710258438
Cro_3,56,43.12603710258438
Cro_3,57,132.55504486099997
Cro_3,58,43.12603710258438
Cro_3,59,45.79013192420433
Cro_3,60,59.06556600262136
Cro_3,61,47.06380287775479
Cro_3,62,43.12603710258438
Cro_3,63,43.12603710258438
Cro_3,64,43.12603710258438
Cro_3,65,43.12603710258438
Cro_3,66,36.46869048198934
Cro_3,67,36.46869048198934
Cro_3,68,36.46869048198934
Cro_3,69,33.01717294704122
Cro_3,70,33.017172947041246
Cro_3,71,33.017172947041246
Cro_3,72,33.01717294704122
Cro_3,73,33.01717294704122
Cro_3,74,33.01717294704122
Cro_3,75,33.017172947041246
Cro_3,76,33.01717294704122
Cro_3,77,33.01717294704122
Cro_3,78,33.017172947041246
Cro_3,79,33.017172947041246
Cro_3,80,40.27332017291142
Cro_3,81,43.12603710258438
Cro_3,82,51.73566894080626
Cro_3,83,51.73566894080626
Cro_3,84,51.73566894080626
Cro_3,85,228.98927063288232
Cro_3,86,51.73566894080626
Cro_3,87,51.73566894080626
Cro_3,88,62.153956727830895
Cro_3,89,52.8213442395699
Cro_3,90,52.8213442395699
Cro_3,91,52.8213442395699
Cro_3,92,46.92783830904409
Cro_3,93,46.92783830904409
Cro_3,94,46.92783830904409
Cro_3,95,46.92783830904409
Cro_3,96,46.92783830904409
Cro_4,1,49.751801994320175
Cro_4,2,44.49255667570844
Cro_4,3,43.12603710258438
Cro_4,4,51.11832156744424
Cro_4,5,43.12603710258438
Cro_4,6,43.12603710258438
Cro_4,7,43.12603710258438
Cro_4,8,43.12603710258438
Cro_4,9,40.43424310237546
Cro_4,10,43.12603710258438
Cro_4,11,43.12603710258438
Cro_4,12,89.17258839260215
Cro_4,13,43.12603710258438
Cro_4,14,46.92783830904409
Cro_4,15,46.92783830904409
Cro_4,16,55.39972936487234
Cro_4,17,46.92783830904409
Cro_4,18,46.92783830904409
Cro_4,19,49.23197329967305
Cro_4,20,98.1417988401266
Cro_4,21,51.14498890506367
Cro_4,22,51.674211728180275
Cro_4,23,80.78099508935111
Cro_4,24,80.78099508935111
Cro_4,25,80.78099508935111
Cro_4,26,80.78099508935111
Cro_4,27,1503.0230138103784
Cro_4,28,51.414392541639636
Cro_4,29,59.290871788793666
Cro_4,30,43.12603710258438
Cro_4,31,38.617996653361516
Cro_4,32,36.80665184402639
Cro_4,33,31.95889234998233
Cro_4,34,32.03536339026531
Cro_4,35,28.633758699705275
Cro_4,36,28.633758699705275
Cro_4,37,29.16119538422967
Cro_4,38,32.0353633902653
Cro_4,39,35.745719030734755
Cro_4,40,38.30998634129747
Cro_4,41,38.30998634129747
Cro_4,42,38.30998634129747
Cro_4,43,36.46869048198934
Cro_4,44,37.58682236739854
Cro_4,45,43.12603710258438
Cro_4,46,56.592902974599
Cro_4,47,43.12603710258438
Cro_4,48,36.46869048198934
Cro_4,49,36.46869048198934
Cro_4,50,43.12603710258438
Cro_4,51,45.79013192420433
Cro_4,52,43.12603710258438
Cro_4,53,36.46869048198934
Cro_4,54,43.12603710258438
Cro_4,55,43.12603710258438
Cro_4,56,43.12603710258438
Cro_4,57,132.55504486099997
Cro_4,58,43.12603710258438
Cro_4,59,45.79013192420433
Cro_4,60,59.06556600262136
Cro_4,61,47.06380287775479
Cro_4,62,43.12603710258438
Cro_4,63,43.12603710258438
Cro_4,64,43.12603710258438
Cro_4,65,43.12603710258438
Cro_4,66,36.46869048198934
Cro_4,67,36.46869048198934
Cro_4,68,36.46869048198934
Cro_4,69,33.01159090513363
Cro_4,70,33.011590905133666
Cro_4,71,33.011590905133666
Cro_4,72,33.01159090513363
Cro_4,73,33.01159090513363
Cro_4,74,33.01159090513363
Cro_4,75,33.011590905133666
Cro_4,76,33.01159090513363
Cro_4,77,33.01159090513363
Cro_4,78,33.011590905133666
Cro_4,79,33.011590905133666
Cro_4,80,40.3604321501807
Cro_4,81,43.12603710258438
Cro_4,82,51.73566894080626
Cro_4,83,51.73566894080626
Cro_4,84,51.73566894080626
Cro_4,85,228.98927063288232
Cro_4,86,51.73566894080626
Cro_4,87,51.73566894080626
Cro_4,88,62.153956727830895
Cro_4,89,52.8213442395699
Cro_4,90,52.8213442395699
Cro_4,91,52.8213442395699
Cro_4,92,46.92783830904409
Cro_4,93,46.92783830904409
Cro_4,94,46.92783830904409
Cro_4,95,46.92783830904409
Cro_4,96,46.92783830904409
Cro_5,1,49.751801994320175
Cro_5,2,44.49255667570844
Cro_5,3,43.12603710258438
Cro_5,4,51.11832156744424
Cro_5,5,43.12603710258438
Cro_5,6,43.12603710258438
Cro_5,7,43.12603710258438
Cro_5,8,43.12603710258438
Cro_5,9,40.43424310237546
Cro_5,10,43.12603710258438
Cro_5,11,43.12603710258438
Cro_5,12,89.17258839260215
Cro_5,13,43.12603710258438
Cro_5,14,46.92783830904409
Cro_5,15,46.92783830904409
Cro_5,16,55.39972936487234
Cro_5,17,46.92783830904409
Cro_5,18,46.92783830904409
Cro_5,19,49.23197329967305
Cro_5,20,98.1417988401266
Cro_5,21,51.14498890506367
Cro_5,22,51.674211728180275
Cro_5,23,80.78099508935111
Cro_5,24,80.78099508935111
Cro_5,25,80.78099508935111
Cro_5,26,80.78099508935111
Cro_5,27,1503.0230138103784
Cro_5,28,51.414392541639636
Cro_5,29,59.290871788793666
Cro_5,30,43.12603710258438
Cro_5,31,38.617996653361516
Cro_5,32,36.80665184402639
Cro_5,33,31.95889234998233
Cro_5,34,32.03536339026531
Cro_5,35,28.633758699705275
Cro_5,36,28.633758699705275
Cro_5,37,29.16119538422967
Cro_5,38,32.0353633902653
Cro_5,39,35.745719030734755
Cro_5,40,38.30998634129747
Cro_5,41,38.30998634129747
Cro_5,42,38.30998634129747
Cro_5,43,36.46869048198934
Cro_5,44,37.58682236739854
Cro_5,45,43.12603710258438
Cro_5,46,56.592902974599
Cro_5,47,43.12603710258438
Cro_5,48,36.46869048198934
Cro_5,49,36.46869048198934
Cro_5,50,43.12603710258438
Cro_5,51,45.79013192420433
Cro_5,52,43.12603710258438
Cro_5,53,36.46869048198934
Cro_5,54,43.12603710258438
Cro_5,55,43.12603710258438
Cro_5,56,43.12603710258438
Cro_5,57,132.55504486099997
Cro_5,58,43.12603710258438
Cro_5,59,45.79013192420433
Cro_5,60,59.06556600262136
Cro_5,61,47.06380287775479
Cro_5,62,43.12603710258438
Cro_5,63,43.12603710258438
Cro_5,64,43.12603710258438
Cro_5,65,43.12603710258438
Cro_5,66,36.46869048198934
Cro_5,67,36.46869048198934
Cro_5,68,36.46869048198934
Cro_5,69,33.01159090513363
Cro_5,70,33.011590905133666
Cro_5,71,33.011590905133666
Cro_5,72,33.01159090513363
Cro_5,73,33.01159090513363
Cro_5,74,33.01159090513363
Cro_5,75,33.011590905133666
Cro_5,76,33.01159090513363
Cro_5,77,33.01159090513363
Cro_5,78,33.011590905133666
Cro_5,79,33.011590905133666
Cro_5,80,40.3604321501807
Cro_5,81,43.12603710258438
Cro_5,82,51.73566894080626
Cro_5,83,51.73566894080626
Cro_5,84,51.73566894080626
Cro_5,85,228.98927063288232
Cro_5,86,51.73566894080626
Cro_5,87,51.73566894080626
Cro_5,88,62.153956727830895
Cro_5,89,52.8213442395699
Cro_5,90,52.8213442395699
Cro_5,91,52.8213442395699
Cro_5,92,46.92783830904409
Cro_5,93,46.92783830904409
Cro_5,94,46.92783830904409
Cro_5,95,46.92783830904409
Cro_5,96,46.92783830904409
Cro_6,1,49.751801994320175
Cro_6,2,44.49255667570844
Cro_6,3,43.12603710258438
Cro_6,4,51.11832156744424
Cro_6,5,43.12603710258438
Cro_6,6,43.12603710258438
Cro_6,7,43.12603710258438
Cro_6,8,43.12603710258438
Cro_6,9,40.43424310237546
Cro_6,10,43.12603710258438
Cro_6,11,43.12603710258438
Cro_6,12,89.17258839260215
Cro_6,13,43.12603710258438
Cro_6,14,46.92783830904409
Cro_6,15,46.92783830904409
Cro_6,16,55.39972936487234
Cro_6,17,46.92783830904409
Cro_6,18,46.92783830904409
Cro_6,19,49.23197329967305
Cro_6,20,98.1417988401266
Cro_6,21,51.14498890506367
Cro_6,22,51.674211728180275
Cro_6,23,80.78099508935367
Cro_6,24,80.78099508935367
Cro_6,25,80.78099508935367
Cro_6,26,80.78099508935367
Cro_6,27,1503.0230138103798
Cro_6,28,51.41439254163966
Cro_6,29,59.290871788793666
Cro_6,30,43.12603710258438
Cro_6,31,38.61799665336152
Cro_6,32,36.80665184402639
Cro_6,33,31.95889234998234
Cro_6,34,32.03536339026532
Cro_6,35,28.633758699705282
Cro_6,36,28.633758699705282
Cro_6,37,29.16119538422968
Cro_6,38,32.03536339026532
Cro_6,39,35.74571903073476
Cro_6,40,38.30998634129747
Cro_6,41,38.30998634129747
Cro_6,42,38.30998634129747
Cro_6,43,36.46869048198934
Cro_6,44,37.58682236739854
Cro_6,45,43.12603710258438
Cro_6,46,56.592902974599
Cro_6,47,43.12603710258438
Cro_6,48,36.46869048198934
Cro_6,49,36.46869048198934
Cro_6,50,43.12603710258438
Cro_6,51,45.79013192420433
Cro_6,52,43.12603710258438
Cro_6,53,36.46869048198934
Cro_6,54,43.12603710258438
Cro_6,55,43.12603710258438
Cro_6,56,43.12603710258438
Cro_6,57,132.55504486099997
Cro_6,58,43.12603710258438
Cro_6,59,45.79013192420433
Cro_6,60,59.06556600262136
Cro_6,61,47.06380287775479
Cro_6,62,43.12603710258438
Cro_6,63,43.12603710258438
Cro_6,64,43.12603710258438
Cro_6,65,43.12603710258438
Cro_6,66,36.46869048198934
Cro_6,67,36.46869048198934
Cro_6,68,36.46869048198934
Cro_6,69,33.011590905133644
Cro_6,70,33.01159090513367
Cro_6,71,33.01159090513367
Cro_6,72,33.011590905133644
Cro_6,73,33.011590905133644
Cro_6,74,33.011590905133644
Cro_6,75,33.01159090513367
Cro_6,76,33.011590905133644
Cro_6,77,33.011590905133644
Cro_6,78,33.01159090513367
Cro_6,79,33.01159090513367
Cro_6,80,40.360432150180706
Cro_6,81,43.12603710258438
Cro_6,82,51.73566894080626
Cro_6,83,51.73566894080626
Cro_6,84,51.73566894080626
Cro_6,85,228.98927063288232
Cro_6,86,51.73566894080626
Cro_6,87,51.73566894080626
Cro_6,88,62.153956727830895
Cro_6,89,52.8213442395699
Cro_6,90,52.8213442395699
Cro_6,91,52.8213442395699
Cro_6,92,46.92783830904409
Cro_6,93,46.92783830904409
Cro_6,94,46.92783830904409
Cro_6,95,46.92783830904409
Cro_6,96,46.92783830904409
Cro_7,1,49.751801994320175
Cro_7,2,44.49255667570844
Cro_7,3,43.12603710258438
Cro_7,4,51.11832156744424
Cro_7,5,43.12603710258438
Cro_7,6,43.12603710258438
Cro_7,7,43.12603710258438
Cro_7,8,43.12603710258438
Cro_7,9,40.43424310237546
Cro_7,10,43.12603710258438
Cro_7,11,43.12603710258438
Cro_7,12,89.17258839260215
Cro_7,13,43.12603710258438
Cro_7,14,46.92783830904409
Cro_7,15,46.92783830904409
Cro_7,16,55.39972936487234
Cro_7,17,46.92783830904409
Cro_7,18,46.92783830904409
Cro_7,19,49.23197329967305
Cro_7,20,98.1417988401266
Cro_7,21,51.14498890506367
Cro_7,22,51.674211728180275
Cro_7,23,80.78099508935276
Cro_7,24,80.78099508935276
Cro_7,25,80.78099508935276
Cro_7,26,80.78099508935276
Cro_7,27,1503.0230138103793
Cro_7,28,51.41439254163965
Cro_7,29,59.290871788793666
Cro_7,30,43.12603710258438
Cro_7,31,38.617996653361516
Cro_7,32,36.80665184402639
Cro_7,33,31.958892349982317
Cro_7,34,32.035363390265296
Cro_7,35,28.633758699705265
Cro_7,36,28.633758699705265
Cro_7,37,29.16119538422966
Cro_7,38,32.035363390265296
Cro_7,39,35.74571903073474
Cro_7,40,38.30998634129746
Cro_7,41,38.30998634129746
Cro_7,42,38.30998634129746
Cro_7,43,36.46869048198934
Cro_7,44,37.58682236739854
Cro_7,45,43.12603710258438
Cro_7,46,56.592902974599
Cro_7,47,43.12603710258438
Cro_7,48,36.46869048198934
Cro_7,49,36.46869048198934
Cro_7,50,43.12603710258438
Cro_7,51,45.79013192420433
Cro_7,52,43.12603710258438
Cro_7,53,36.46869048198934
Cro_7,54,43.12603710258438
Cro_7,55,43.12603710258438
Cro_7,56,43.12603710258438
Cro_7,57,132.55504486099997
Cro_7,58,43.12603710258438
Cro_7,59,45.79013192420433
Cro_7,60,59.06556600262136
Cro_7,61,47.06380287775479
Cro_7,62,43.12603710258438
Cro_7,63,43.12603710258438
Cro_7,64,43.12603710258438
Cro_7,65,43.12603710258438
Cro_7,66,36.46869048198934
Cro_7,67,36.46869048198934
Cro_7,68,36.46869048198934
Cro_7,69,33.01159090513362
Cro_7,70,33.01159090513365
Cro_7,71,33.01159090513365
Cro_7,72,33.01159090513362
Cro_7,73,33.01159090513362
Cro_7,74,33.01159090513362
Cro_7,75,33.01159090513365
Cro_7,76,33.01159090513362
Cro_7,77,33.01159090513362
Cro_7,78,33.01159090513365
Cro_7,79,33.01159090513365
Cro_7,80,40.36043215018069
Cro_7,81,43.12603710258438
Cro_7,82,51.73566894080626
Cro_7,83,51.73566894080626
Cro_7,84,51.73566894080626
Cro_7,85,228.98927063288232
Cro_7,86,51.73566894080626
Cro_7,87,51.73566894080626
Cro_7,88,62.153956727830895
Cro_7,89,52.8213442395699
Cro_7,90,52.8213442395699
Cro_7,91,52.8213442395699
Cro_7,92,46.92783830904409
Cro_7,93,46.92783830904409
Cro_7,94,46.92783830904409
Cro_7,95,46.92783830904409
Cro_7,96,46.92783830904409
Cro_8,1,49.751801994320175
Cro_8,2,44.49255667570844
Cro_8,3,43.12603710258438
Cro_8,4,51.11832156744424
Cro_8,5,43.12603710258438
Cro_8,6,43.12603710258438
Cro_8,7,43.12603710258438
Cro_8,8,43.12603710258438
Cro_8,9,40.43424310237546
Cro_8,10,43.12603710258438
Cro_8,11,43.12603710258438
Cro_8,12,89.17258839260215
Cro_8,13,43.12603710258438
Cro_8,14,46.92783830904409
Cro_8,15,46.92783830904409
Cro_8,16,55.39972936487234
Cro_8,17,46.92783830904409
Cro_8,18,46.92783830904409
Cro_8,19,49.23197329967305
Cro_8,20,98.1417988401266
Cro_8,21,51.14498890506367
Cro_8,22,51.633891091492984
Cro_8,23,59.228767142180345
Cro_8,24,59.228767142180345
Cro_8,25,59.228767142180345
Cro_8,26,59.228767142180345
Cro_8,27,1491.9710203889342
Cro_8,28,51.2036106266538
Cro_8,29,59.290871788793666
Cro_8,30,43.12603710258438
Cro_8,31,38.61481827129296
Cro_8,32,36.80486654960858
Cro_8,33,31.939116157107698
Cro_8,34,32.01553987703847
Cro_8,35,28.616040102684767
Cro_8,36,28.616040102684767
Cro_8,37,29.143150408888914
Cro_8,38,32.01553987703847
Cro_8,39,35.73081339872181
Cro_8,40,38.30025962224491
Cro_8,41,38.30025962224491
Cro_8,42,38.30025962224491
Cro_8,43,36.46869048198934
Cro_8,44,37.58682236739854
Cro_8,45,43.12603710258438
Cro_8,46,56.592902974599
Cro_8,47,43.12603710258438
Cro_8,48,36.46869048198934
Cro_8,49,36.46869048198934
Cro_8,50,43.12603710258438
Cro_8,51,45.79013192420433
Cro_8,52,43.12603710258438
Cro_8,53,36.46869048198934
Cro_8,54,43.12603710258438
Cro_8,55,43.12603710258438
Cro_8,56,43.12603710258438
Cro_8,57,132.55504486099997
Cro_8,58,43.12603710258438
Cro_8,59,45.79013192420433
Cro_8,60,59.06556600262136
Cro_8,61,47.06380287775479
Cro_8,62,43.12603710258438
Cro_8,63,43.12603710258438
Cro_8,64,43.12603710258438
Cro_8,65,43.12603710258438
Cro_8,66,36.46869048198934
Cro_8,67,36.46869048198934
Cro_8,68,36.46869048198934
Cro_8,69,32.991163301395396
Cro_8,70,32.991163301395424
Cro_8,71,32.991163301395424
Cro_8,72,32.991163301395396
Cro_8,73,32.991163301395396
Cro_8,74,32.991163301395396
Cro_8,75,32.991163301395424
Cro_8,76,32.991163301395396
Cro_8,77,32.991163301395396
Cro_8,78,32.991163301395424
Cro_8,79,32.991163301395424
Cro_8,80,40.679220325183394
Cro_8,81,43.12603710258438
Cro_8,82,51.73566894080626
Cro_8,83,51.73566894080626
Cro_8,84,51.73566894080626
Cro_8,85,228.98927063288232
Cro_8,86,51.73566894080626
Cro_8,87,51.73566894080626
Cro_8,88,62.153956727830895
Cro_8,89,52.8213442395699
Cro_8,90,52.8213442395699
Cro_8,91,52.8213442395699
Cro_8,92,46.92783830904409
Cro_8,93,46.92783830904409
Cro_8,94,46.92783830904409
Cro_8,95,46.92783830904409
Cro_8,96,46.92783830904409
Cro_9,1,49.751801994320175
Cro_9,2,44.49255667570844
Cro_9,3,43.12603710258438
Cro_9,4,51.11832156744424
Cro_9,5,43.12603710258438
Cro_9,6,43.12603710258438
Cro_9,7,43.12603710258438
Cro_9,8,43.12603710258438
Cro_9,9,40.43424310237546
Cro_9,10,43.12603710258438
Cro_9,11,43.12603710258438
Cro_9,12,89.17258839260215
Cro_9,13,43.12603710258438
Cro_9,14,46.92783830904409
Cro_9,15,46.92783830904409
Cro_9,16,55.39972936487234
Cro_9,17,46.92783830904409
Cro_9,18,46.92783830904409
Cro_9,19,49.23197329967305
Cro_9,20,98.1417988401266
Cro_9,21,51.14498890506367
Cro_9,22,51.66487604756112
Cro_9,23,75.79087753971129
Cro_9,24,75.79087753971129
Cro_9,25,75.79087753971129
Cro_9,26,75.79087753971129
Cro_9,27,1500.464079000203
Cro_9,28,51.36558893137271
Cro_9,29,59.290871788793666
Cro_9,30,43.12603710258438
Cro_9,31,38.617260743358216
Cro_9,32,36.806238484023545
Cro_9,33,31.954313448563383
Cro_9,34,32.030773532479316
Cro_9,35,28.629656205885897
Cro_9,36,28.629656205885897
Cro_9,37,29.157017322065915
Cro_9,38,32.030773532479316
Cro_9,39,35.74226783969879
Cro_9,40,38.30773425526888
Cro_9,41,38.30773425526888
Cro_9,42,38.30773425526888
Cro_9,43,36.46869048198934
Cro_9,44,37.58682236739854
Cro_9,45,43.12603710258438
Cro_9,46,56.592902974599
Cro_9,47,43.12603710258438
Cro_9,48,36.46869048198934
Cro_9,49,36.46869048198934
Cro_9,50,43.12603710258438
Cro_9,51,45.79013192420433
Cro_9,52,43.12603710258438
Cro_9,53,36.46869048198934
Cro_9,54,43.12603710258438
Cro_9,55,43.12603710258438
Cro_9,56,43.12603710258438
Cro_9,57,132.55504486099997
Cro_9,58,43.12603710258438
Cro_9,59,45.79013192420433
Cro_9,60,59.06556600262136
Cro_9,61,47.06380287775479
Cro_9,62,43.12603710258438
Cro_9,63,43.12603710258438
Cro_9,64,43.12603710258438
Cro_9,65,43.12603710258438
Cro_9,66,36.46869048198934
Cro_9,67,36.46869048198934
Cro_9,68,36.46869048198934
Cro_9,69,33.006861178621776
Cro_9,70,33.006861178621804
Cro_9,71,33.006861178621804
Cro_9,72,33.006861178621776
Cro_9,73,33.006861178621776
Cro_9,74,33.006861178621776
Cro_9,75,33.006861178621804
Cro_9,76,33.006861178621776
Cro_9,77,33.006861178621776
Cro_9,78,33.006861178621804
Cro_9,79,33.006861178621804
Cro_9,80,40.43424310237546
Cro_9,81,43.12603710258438
Cro_9,82,51.73566894080626
Cro_9,83,51.73566894080626
Cro_9,84,51.73566894080626
Cro_9,85,228.98927063288232
Cro_9,86,51.73566894080626
Cro_9,87,51.73566894080626
Cro_9,88,62.153956727830895
Cro_9,89,52.8213442395699
Cro_9,90,52.8213442395699
Cro_9,91,52.8213442395699
Cro_9,92,46.92783830904409
Cro_9,93,46.92783830904409
Cro_9,94,46.92783830904409
Cro_9,95,46.92783830904409
Cro_9,96,46.92783830904409
Cro_10,1,49.751801994320175
Cro_10,2,44.49255667570844
Cro_10,3,43.12603710258438
Cro_10,4,51.11832156744424
Cro_10,5,43.12603710258438
Cro_10,6,43.12603710258438
Cro_10,7,43.12603710258438
Cro_10,8,43.12603710258438
Cro_10,9,40.43424310237546
Cro_10,10,43.12603710258438
Cro_10,11,43.12603710258438
Cro_10,12,89.17258839260215
Cro_10,13,43.12603710258438
Cro_10,14,46.92783830904409
Cro_10,15,46.92783830904409
Cro_10,16,55.39972936487234
Cro_10,17,46.92783830904409
Cro_10,18,46.92783830904409
Cro_10,19,49.23197329967305
Cro_10,20,98.1417988401266
Cro_10,21,51.14498890506367
Cro_10,22,51.73566894080626
Cro_10,23,113.6311672179744
Cro_10,24,113.6311672179744
Cro_10,25,113.6311672179744
Cro_10,26,113.6311672179744
Cro_10,27,1519.8685987377833
Cro_10,28,51.73566894080626
Cro_10,29,59.290871788793666
Cro_10,30,43.12603710258438
Cro_10,31,38.62284118258135
Cro_10,32,36.80937301183646
Cro_10,33,31.98903546750929
Cro_10,34,32.065578634057765
Cro_10,35,28.660765604208468
Cro_10,36,28.660765604208468
Cro_10,37,29.188699758601206
Cro_10,38,32.065578634057765
Cro_10,39,35.76843837921744
Cro_10,40,38.32481192665717
Cro_10,41,38.32481192665717
Cro_10,42,38.32481192665717
Cro_10,43,36.46869048198934
Cro_10,44,37.58682236739854
Cro_10,45,43.12603710258438
Cro_10,46,56.592902974599
Cro_10,47,43.12603710258438
Cro_10,48,36.46869048198934
Cro_10,49,36.46869048198934
Cro_10,50,43.12603710258438
Cro_10,51,45.79013192420433
Cro_10,52,43.12603710258438
Cro_10,53,36.46869048198934
Cro_10,54,43.12603710258438
Cro_10,55,43.12603710258438
Cro_10,56,43.12603710258438
Cro_10,57,132.55504486099997
Cro_10,58,43.12603710258438
Cro_10,59,45.79013192420433
Cro_10,60,59.06556600262136
Cro_10,61,47.06380287775479
Cro_10,62,43.12603710258438
Cro_10,63,43.12603710258438
Cro_10,64,43.12603710258438
Cro_10,65,43.12603710258438
Cro_10,66,36.46869048198934
Cro_10,67,36.46869048198934
Cro_10,68,36.46869048198934
Cro_10,69,33.04272691114749
Cro_10,70,33.042726911147525
Cro_10,71,33.042726911147525
Cro_10,72,33.04272691114749
Cro_10,73,33.04272691114749
Cro_10,74,33.04272691114749
Cro_10,75,33.042726911147525
Cro_10,76,33.04272691114749
Cro_10,77,33.04272691114749
Cro_10,78,33.042726911147525
Cro_10,79,33.042726911147525
Cro_10,80,40.26036070459679
Cro_10,81,43.12603710258438
Cro_10,82,51.73566894080626
Cro_10,83,51.73566894080626
Cro_10,84,51.73566894080626
Cro_10,85,228.98927063288232
Cro_10,86,51.73566894080626
Cro_10,87,51.73566894080626
Cro_10,88,62.153956727830895
Cro_10,89,52.8213442395699
Cro_10,90,52.8213442395699
Cro_10,91,52.8213442395699
Cro_10,92,46.92783830904409
Cro_10,93,46.92783830904409
Cro_10,94,46.92783830904409
Cro_10,95,46.92783830904409
Cro_10,96,46.92783830904409
Cro_11,1,49.751801994320175
Cro_11,2,44.49255667570844
Cro_11,3,43.12603710258438
Cro_11,4,51.11832156744424
Cro_11,5,43.12603710258438
Cro_11,6,43.12603710258438
Cro_11,7,43.12603710258438
Cro_11,8,43.12603710258438
Cro_11,9,40.43424310237546
Cro_11,10,43.12603710258438
Cro_11,11,43.12603710258438
Cro_11,12,89.17258839260215
Cro_11,13,43.12603710258438
Cro_11,14,46.92783830904409
Cro_11,15,46.92783830904409
Cro_11,16,55.39972936487234
Cro_11,17,46.92783830904409
Cro_11,18,46.92783830904409
Cro_11,19,49.23197329967305
Cro_11,20,98.1417988401266
Cro_11,21,51.14498890506367
Cro_11,22,51.73566894080626
Cro_11,23,113.6311672179744
Cro_11,24,113.6311672179744
Cro_11,25,113.6311672179744
Cro_11,26,113.6311672179744
Cro_11,27,1519.8685987377833
Cro_11,28,51.73566894080626
Cro_11,29,59.290871788793666
Cro_11,30,43.12603710258438
Cro_11,31,38.62284118258135
Cro_11,32,36.80937301183646
Cro_11,33,31.989035467509282
Cro_11,34,32.06557863405776
Cro_11,35,28.66076560420846
Cro_11,36,28.66076560420846
Cro_11,37,29.1886997586012
Cro_11,38,32.06557863405776
Cro_11,39,35.768438379217436
Cro_11,40,38.32481192665717
Cro_11,41,38.32481192665717
Cro_11,42,38.32481192665717
Cro_11,43,36.46869048198934
Cro_11,44,37.58682236739854
Cro_11,45,43.12603710258438
Cro_11,46,56.592902974599
Cro_11,47,43.12603710258438
Cro_11,48,36.46869048198934
Cro_11,49,36.46869048198934
Cro_11,50,43.12603710258438
Cro_11,51,45.79013192420433
Cro_11,52,43.12603710258438
Cro_11,53,36.46869048198934
Cro_11,54,43.12603710258438
Cro_11,55,43.12603710258438
Cro_11,56,43.12603710258438
Cro_11,57,132.55504486099997
Cro_11,58,43.12603710258438
Cro_11,59,45.79013192420433
Cro_11,60,59.06556600262136
Cro_11,61,47.06380287775479
Cro_11,62,43.12603710258438
Cro_11,63,43.12603710258438
Cro_11,64,43.12603710258438
Cro_11,65,43.12603710258438
Cro_11,66,36.46869048198934
Cro_11,67,36.46869048198934
Cro_11,68,36.46869048198934
Cro_11,69,33.04272691114748
Cro_11,70,33.04272691114751
Cro_11,71,33.04272691114751
Cro_11,72,33.04272691114748
Cro_11,73,33.04272691114748
Cro_11,74,33.04272691114748
Cro_11,75,33.04272691114751
Cro_11,76,33.04272691114748
Cro_11,77,33.04272691114748
Cro_11,78,33.04272691114751
Cro_11,79,33.04272691114751
Cro_11,80,40.260360704596785
Cro_11,81,43.12603710258438
Cro_11,82,51.73566894080626
Cro_11,83,51.73566894080626
Cro_11,84,51.73566894080626
