zone,bus,fuel,generator,time,value
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,16,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,17,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,18,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,19,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,20,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,21,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,22,167.93736843751282
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,23,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,24,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,25,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,26,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,27,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,28,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,29,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,30,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,31,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,32,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,33,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,34,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,35,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,36,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,37,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,38,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,39,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,40,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,41,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,42,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,43,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,44,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,45,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,46,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,47,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,48,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,49,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,50,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,51,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,52,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,53,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,54,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,55,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,56,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,57,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,58,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,59,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,60,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,61,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,62,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,63,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,64,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,65,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,66,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,67,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,68,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,69,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,70,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,71,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,72,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,73,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,74,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,75,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,76,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,77,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,78,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,79,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,80,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,81,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,82,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,83,204.06837660363095
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,84,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,85,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,86,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,87,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,88,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,89,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,90,410.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,91,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,92,164.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,93,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,94,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,95,0.0
Belgium,Bel_5,Natural Gas,Marcinelle Energie (Carsid) CCGT Power Plant Belgium,96,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,1,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,2,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,3,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,4,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,5,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,6,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,7,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,8,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,9,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,10,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,11,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,12,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,13,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,14,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,15,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,16,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,17,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,18,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,19,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,20,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,21,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,22,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,23,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,24,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,25,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,26,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,27,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,28,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,29,385.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,30,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,31,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,32,154.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,33,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,34,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,35,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,36,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,37,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,38,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,39,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,40,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,41,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,42,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,43,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,44,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,45,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,46,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,47,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,48,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,49,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,50,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,51,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,52,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,53,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,54,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,55,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,56,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,57,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,58,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,59,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,60,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,61,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,62,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,63,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,64,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,65,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,66,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,67,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,68,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,69,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,70,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,71,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,72,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,73,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,74,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,75,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,76,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,77,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,78,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,79,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,80,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,81,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,82,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,83,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,84,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,85,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,86,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,87,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,88,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,89,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,90,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,91,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,92,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,93,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,94,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,95,0.0
Belgium,Bel_23,Natural Gas,Vilvoorde (Verbrande-Brug) CCGT Power Plant Belgium,96,0.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,1,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,2,258.28408477569445
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,3,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,4,422.82149841800845
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,5,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,6,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,7,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,8,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,9,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,10,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,11,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,12,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,13,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,14,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,15,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,16,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,17,87.6
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,18,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,19,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,20,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,21,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,22,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,23,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,24,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,25,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,26,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,27,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,28,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,29,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,30,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,31,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,32,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,33,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,34,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,35,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,36,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,37,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,38,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,39,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,40,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,41,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,42,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,43,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,44,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,45,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,46,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,47,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,48,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,49,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,50,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,51,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,52,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,53,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,54,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,55,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,56,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,57,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,58,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,59,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,60,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,61,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,62,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,63,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,64,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,65,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,66,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,67,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,68,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,69,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,70,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,71,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,72,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,73,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,74,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,75,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,76,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,77,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,78,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,79,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,80,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,81,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,82,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,83,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,84,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,85,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,86,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,87,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,88,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,89,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,90,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,91,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,92,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,93,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,94,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,95,438.0
Belgium,Bel_21,Coal,Rodenhuize Thermal Power Plant Belgium,96,438.0
Belgium,Bel_21,Natural Gas,Ringvaart CCGT Power Plant Belgium,1,0.0
Belgium,Bel_21,Natural Gas,Ringvaart CCGT Power Plant Belgium,2,0.0
Belgium,Bel_21,Natural Gas,Ringvaart CCGT Power Plant Belgium,3,0.0
Belgium,Bel_21,Natural Gas,Ringvaart CCGT Power Plant Belgium,4,0.0
Belgium,Bel_21,Natural Gas,Ringvaart CCGT Power Plant Belgium,5,0.0
Belgium,Bel_21,Natural Gas,Ringvaart CCGT Power Plant Belgium,6,0.0
