Unnamed: 0,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_Swi,ptdf_ALDE,ptdf_Aus,ptdf_Bel,ptdf_Cze,ptdf_Ger,ptdf_Fra,ptdf_Cro,ptdf_Hun,ptdf_Net,ptdf_Pol,ptdf_Rom,ptdf_Slv,ptdf_Slk,ptdf_Dnk,ptdf_Lux
0,248252046,2023-05-20T00:00:00Z,APG,Hausruck - Sattledt 204B ,14T-220-0-0204BC,DIRECT,Aus,Aus,Hausruck ,Sattledt,Line,SEASONAL,APG,Ernsthofen 2 - Hausruck 203C,"[{'number': 1, 'branchName': 'Ernsthofen 2 - Hausruck 203C', 'branchEic': '14T-220-0-0203CD', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Ernsthofen 2 ', 'substationTo': 'Hausruck', 'elementType': 'Line'}]",True,471.0,28.7,0.387,LFcalc = -22.2% ; LFaccept = 6.1%,1077.0,220.0,420.0,30.0,-99.0,-9.0,-90.0,-81.0,-39.0,-42.0,0.0,0.0,0.0,0.0,-81.0,0.0,-0.00243,0.0432,-0.0501,0.04263,0.0163,0.0433,0.04142,-0.00088,-0.00243,0.04278,0.01981,-0.0001,-0.0005,0.00271,0.04278,-0.00243
1,248252095,2023-05-20T00:00:00Z,APG,Ernsthofen 2 - Ybbsfeld 206 ,14T-221-0-00206Q,OPPOSITE,Aus,Aus,Ernsthofen 2 ,Ybbsfeld,Line,SEASONAL,APG,Ernsthofen 2 - Wallsee 205A,"[{'number': 1, 'branchName': 'Ernsthofen 2 - Wallsee 205A', 'branchEic': '14T-220-0-0205AB', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Ernsthofen 2 ', 'substationTo': 'Wallsee', 'elementType': 'Line'}]",True,208.0,22.8,0.306,LFcalc = 13.4% ; LFaccept = 6%,959.0,220.0,374.0,36.0,125.0,17.0,108.0,130.0,158.0,-29.0,0.0,0.0,0.0,0.0,130.0,0.0,0.00309,-0.02633,-0.04762,-0.02629,-0.01035,-0.0265,-0.02613,-0.00143,0.00309,-0.02606,-0.01124,0.00028,-0.00307,-0.00063,-0.02606,0.00309
2,248252103,2023-05-20T00:00:00Z,APG,Bisamberg - Ybbsfeld 207 ,14T-220-0-00207Y,OPPOSITE,Aus,Aus,Bisamberg,Ybbsfeld,Line,SEASONAL,APG,Bisamberg - Ybbsfeld 208,"[{'number': 1, 'branchName': 'Bisamberg - Ybbsfeld 208', 'branchEic': '14T-220-0-00208W', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Bisamberg', 'substationTo': 'Ybbsfeld', 'elementType': 'Line'}]",True,207.0,31.7,0.234,LFcalc = -11.7% ; LFaccept = 5.8%,1018.0,220.0,397.0,30.0,167.0,-16.0,183.0,160.0,127.0,33.0,0.0,0.0,0.0,0.0,160.0,0.0,-0.00286,0.02435,0.0517,0.02432,0.00957,0.02451,0.02417,0.00133,-0.00286,0.0241,0.0104,-0.00026,0.00284,0.00058,0.0241,-0.00286
3,248252286,2023-05-20T00:00:00Z,APG,Hausruck - St. Peter 2 204A ,14T-220-0-0204AE,DIRECT,Aus,Aus,Hausruck ,St. Peter,Line,SEASONAL,APG,Aschach - St. Peter 2 203A,"[{'number': 1, 'branchName': 'Aschach - St. Peter 2 203A', 'branchEic': '14T-220-0-0203AH', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Aschach ', 'substationTo': 'St. Peter', 'elementType': 'Line'}]",True,203.0,20.1,0.2,LFcalc = 17.5% ; LFaccept = 5.8%,1200.0,220.0,468.0,30.0,253.0,8.0,245.0,235.0,191.0,45.0,0.0,0.0,0.0,0.0,235.0,0.0,0.00215,-0.0382,0.05304,-0.0377,-0.01441,-0.03829,-0.03663,0.00078,0.00215,-0.03783,-0.01751,9e-05,0.00044,-0.0024,-0.03783,0.00215
4,248252332,2023-05-20T00:00:00Z,APG,Wien Suedost - Gyoer 245 ,10T-AT-HU-00002U,DIRECT,Aus,Hun,Wien Suedost,Gyoer 245,TieLine,SEASONAL,MAVIR,Gyor - Neusiedl Neusiedl - Gyoer 246B,"[{'number': 1, 'branchName': 'Gyor - Neusiedl', 'branchEic': '10T-AT-HU-00001W', 'hubFrom': 'HU', 'hubTo': 'AT', 'substationFrom': 'Gyor', 'substationTo': 'Neusiedl', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Neusiedl - Gyoer 246B', 'branchEic': '10T-AT-HU-00001W', 'hubFrom': 'AT', 'hubTo': 'HU', 'substationFrom': 'Neusiedl', 'substationTo': 'Gyoer 246B', 'elementType': 'TieLine'}]",True,154.0,24.6,0.2,,600.0,220.0,234.0,23.0,94.0,0.0,94.0,54.0,39.0,15.0,0.0,0.0,0.0,0.0,57.0,3.0,-0.01518,0.02764,0.04131,0.0277,0.02975,0.02775,0.0278,0.01003,-0.01518,0.0275,0.01505,-0.00142,0.01971,0.00375,0.0275,-0.01518
5,248252418,2023-05-20T00:00:00Z,APG,Pleinting - St. Peter 258 ,10T-AT-DE-000037,OPPOSITE,Ger,Aus,Pleinting,St. Peter,TieLine,SEASONAL,TENNETGMBH,Pirach - Pleinting 257,"[{'number': 1, 'branchName': 'Pirach - Pleinting 257', 'branchEic': '11TD2L000000201H', 'hubFrom': 'DE', 'hubTo': 'DE', 'substationFrom': 'Pirach', 'substationTo': 'Pleinting', 'elementType': 'Line'}]",True,349.0,23.6,0.2,,1644.0,220.0,641.0,52.0,266.0,22.0,244.0,240.0,207.0,33.0,0.0,0.0,0.0,0.0,240.0,0.0,0.00494,-0.08585,0.05114,-0.08484,-0.02978,-0.08661,-0.08245,0.00128,0.00494,-0.08503,-0.03896,0.00024,0.00016,-0.00395,-0.08503,0.00494
6,248252775,2023-05-20T00:00:00Z,APG,Duernrohr 1 - Slavetice 437 ,10T-AT-CZ-00003X,DIRECT,Aus,Cze,Duernrohr 1,Slavetice,TieLine,SEASONAL,CEPS,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V438 ', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 438', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,2235.0,34.5,0.359,LFcalc = -18.4% ; LFaccept = 55.5%,2867.0,380.0,1986.0,148.0,-378.0,-11.0,-367.0,-401.0,-373.0,-28.0,0.0,0.0,0.0,0.0,-397.0,4.0,-0.00106,-0.04798,0.08233,-0.04478,-0.25218,-0.05055,-0.03837,0.02307,-0.00106,-0.04897,-0.07007,-0.00201,0.03714,-0.05977,-0.04897,-0.00106
7,248252776,2023-05-20T00:00:00Z,APG,Duernrohr 1 - Slavetice 437 ,10T-AT-CZ-00003X,OPPOSITE,Aus,Cze,Duernrohr 1,Slavetice,TieLine,SEASONAL,CEPS,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V438 ', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 438', 'branchEic': '10T-AT-CZ-00004V', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,1441.0,34.5,0.331,LFcalc = 18.4% ; LFaccept = 55.5%,2867.0,380.0,1986.0,148.0,378.0,11.0,367.0,401.0,373.0,28.0,0.0,0.0,0.0,0.0,397.0,-4.0,0.00106,0.04798,-0.08233,0.04478,0.25218,0.05055,0.03837,-0.02307,0.00106,0.04897,0.07007,0.00201,-0.03714,0.05977,0.04897,0.00106
8,248252947,2023-05-20T00:00:00Z,APG,Ernsthofen 2 - Ernsthofen 1 EHRHU42 ,14T-38220-EH0417,DIRECT,Aus,Aus,Ernsthofen 2 ,Ernsthofen 1 ,Transformer,SEASONAL,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,314.0,36.7,0.255,LFcalc = -10.5% ; LFaccept = 5.3%,1556.0,220.0,606.0,60.0,256.0,-16.0,272.0,231.0,163.0,68.0,0.0,0.0,0.0,0.0,232.0,1.0,-0.0031,0.01569,0.11122,0.01616,-0.00986,0.0157,0.017,0.00429,-0.0031,0.0154,0.00191,-0.00052,0.00757,-0.00526,0.0154,-0.0031
9,248253158,2023-05-20T00:00:00Z,APG,Westtirol 1 - Westtirol 2 WTRHU41 ,14T-38220-WT041O,OPPOSITE,Aus,Aus,Westtirol 1 ,Westtirol 2 ,Transformer,SEASONAL,TRANSNETBW,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,"[{'number': 1, 'branchName': 'Buers - Westtirol ws (421)', 'branchEic': '10T-AT-DE-000061', 'hubFrom': 'DE', 'hubTo': 'AT', 'substationFrom': 'Buers', 'substationTo': 'Westtirol', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Westtirol 1 - Buers 421', 'branchEic': '10T-AT-DE-000061', 'hubFrom': 'DE', 'hubTo': 'AT', 'substationFrom': 'Buers', 'substationTo': 'Westtirol', 'elementType': 'TieLine'}]",True,530.0,0.0,0.2,LFcalc = 36.9% ; LFaccept = 6.2%,1443.0,220.0,1000.0,100.0,198.0,4.0,194.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.00174,-0.08591,0.05591,-0.0915,-0.01829,-0.04209,-0.10007,0.00273,0.00174,-0.08458,-0.02891,-7e-05,0.00232,-0.00512,-0.08458,0.00174
10,248253238,2023-05-20T00:00:00Z,APG,Lienz 2 - Lienz 1 LIRHU43 ,14T-38220-LI043U,OPPOSITE,Aus,Aus,Lienz 2,Lienz 1,Transformer,SEASONAL,APG,Lienz 2 - Lienz 1 LIRHU41,"[{'number': 1, 'branchName': 'Lienz 2 - Lienz 1 LIRHU41', 'branchEic': '14T-38220-LI041Y', 'hubFrom': 'AT', 'hubTo': 'AT', 'substationFrom': 'Lienz 2 ', 'substationTo': 'Lienz 1', 'elementType': 'Transformer'}]",True,385.0,29.5,0.216,LFcalc = -10.7% ; LFaccept = 6.1%,1425.0,220.0,555.0,55.0,95.0,0.0,95.0,116.0,72.0,44.0,0.0,0.0,0.0,0.0,115.0,-1.0,0.00247,0.03418,-0.03234,0.03354,0.019,0.03712,0.03158,-0.00701,0.00247,0.03369,0.01803,0.00064,-0.01082,0.0075,0.03369,0.00247
11,248253250,2023-05-20T00:00:00Z,APG,Zaya 2 - Zaya 1 ZYRHU41 ,14T-38220-RHU41V,OPPOSITE,Aus,Aus,Zaya 2,Zaya 1,Transformer,SEASONAL,CEPS,Slavetice - Durnrohr - V437  Duernrohr 1 - Slavetice 437,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V437 ', 'branchEic': '10T-AT-CZ-00003X', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 437', 'branchEic': '10T-AT-CZ-00003X', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,521.0,35.5,0.384,LFcalc = 3.5% ; LFaccept = 5.4%,1427.0,220.0,556.0,55.0,-26.0,-2.0,-24.0,-21.0,-5.0,-16.0,0.0,0.0,0.0,0.0,-20.0,1.0,0.0027,-0.02555,0.02169,-0.0243,-0.05023,-0.02651,-0.02176,0.00869,0.0027,-0.0259,-0.04081,-0.00052,0.01314,-0.02005,-0.0259,0.0027
12,248253362,2023-05-20T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,OPPOSITE,Bel,Fra,Achene,Lonny,TieLine,SEASONAL,ELIA,Avelgem - Avelin 380.80 Avelgem - Avelin 380.80,"[{'number': 1, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}]",True,1352.0,70.0,0.631,"LFcalc = -6,80% ; LFaccept = 17,66% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -8,01%",2223.0,380.0,1540.0,190.0,708.0,-12.0,720.0,-3.0,-111.0,107.0,0.0,0.0,0.0,0.0,-2.0,1.0,-0.00091,-0.05024,0.0022,-0.16807,-0.00574,-0.01722,0.08752,0.00369,-0.00091,-0.0726,-0.00961,-0.0003,0.00649,-0.00297,-0.0726,-0.00091
13,248253388,2023-05-20T00:00:00Z,ELIA,Achene - Lonny 380.19 ,10T-BE-FR-000015,OPPOSITE,Bel,Fra,Achene,Lonny,TieLine,SEASONAL,ELIA,PST Van Eyck 2,"[{'number': 1, 'branchName': 'PST Van Eyck 2', 'branchEic': '22T-BE-PST--002U', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1359.0,70.0,0.682,"LFcalc = -0,61% ; LFaccept = 17,66% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -3,07%",2223.0,380.0,1540.0,190.0,591.0,-8.0,599.0,-9.0,-37.0,28.0,0.0,0.0,0.0,0.0,-9.0,0.0,-0.00049,-0.02646,0.00127,-0.21399,-0.00309,-0.00957,0.04678,0.00201,-0.00049,-0.04779,-0.0053,-0.00016,0.00352,-0.00162,-0.04779,-0.00049
14,248254293,2023-05-20T00:00:00Z,ELIA,Gramme - Achene 380.10 ,22T-BE-IN-LI0130,OPPOSITE,Bel,Bel,Achene,Gramme,Line,SEASONAL,ELIA,Aubange - Moulaine 220.513 Aubange - Moulaine 220.513,"[{'number': 1, 'branchName': 'Aubange - Moulaine 220.513', 'branchEic': '10T-BE-FR-000023', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Aubange', 'substationTo': 'Moulaine', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'NA', 'branchEic': '10T-BE-FR-000023', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1307.0,70.0,0.745,"LFcalc = -3,43% ; LFaccept = 8,70% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 6,73%",2223.0,380.0,1540.0,194.0,-633.0,12.0,-645.0,40.0,110.0,-70.0,0.0,0.0,0.0,0.0,39.0,-1.0,0.00082,0.04981,-0.0023,0.17795,0.0053,0.0165,-0.07551,-0.00343,0.00082,0.07104,0.00914,0.00028,-0.00603,0.00277,0.07104,0.00082
15,248254294,2023-05-20T00:00:00Z,ELIA,Gramme - Achene 380.10 ,22T-BE-IN-LI0130,OPPOSITE,Bel,Bel,Achene,Gramme,Line,SEASONAL,ELIA,Avelgem - Avelin 380.80 Avelgem - Avelin 380.80,"[{'number': 1, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}]",True,1328.0,70.0,0.769,"LFcalc = -1,32% ; LFaccept = 8,70% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 8,01%",2223.0,380.0,1540.0,194.0,-692.0,12.0,-704.0,19.0,127.0,-107.0,0.0,0.0,0.0,0.0,18.0,-1.0,0.00091,0.05024,-0.0022,0.16807,0.00574,0.01722,-0.08752,-0.00369,0.00091,0.0726,0.00961,0.0003,-0.00649,0.00297,0.0726,0.00091
16,248254320,2023-05-20T00:00:00Z,ELIA,Gramme - Achene 380.10 ,22T-BE-IN-LI0130,OPPOSITE,Bel,Bel,Achene,Gramme,Line,SEASONAL,ELIA,PST Van Eyck 2,"[{'number': 1, 'branchName': 'PST Van Eyck 2', 'branchEic': '22T-BE-PST--002U', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1320.0,70.0,0.718,"LFcalc = -7,52% ; LFaccept = 8,70% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 3,07%",2223.0,380.0,1540.0,194.0,-575.0,8.0,-583.0,26.0,53.0,-28.0,0.0,0.0,0.0,0.0,26.0,0.0,0.00049,0.02646,-0.00127,0.21399,0.00309,0.00957,-0.04678,-0.00201,0.00049,0.04779,0.0053,0.00016,-0.00352,0.00162,0.04779,0.00049
17,248254489,2023-05-20T00:00:00Z,ELIA,Lixhe - Gramme 380.11 ,22T-BE-IN-LI018R,DIRECT,Bel,Bel,Gramme,Lixhe,Line,SEASONAL,ELIA,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,"[{'number': 1, 'branchName': 'Y-Van Eyck (-Andre Dumont - Gramme) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}, {'number': 2, 'branchName': 'Y-Andre Dumont (-Gramme - Van Eyck) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Andre Dumont', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}, {'number': 3, 'branchName': 'Y-Gramme (-Andre Dumont - Van Eyck) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Gramme', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}]",True,1003.0,70.0,0.631,"LFcalc = -7,44% ; LFaccept = 8,00% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -6,36%",2174.0,380.0,1506.0,211.0,508.0,-4.0,512.0,292.0,187.0,104.0,0.0,0.0,0.0,0.0,292.0,0.0,-0.00054,-0.03326,0.00128,0.11948,-0.00339,-0.00995,0.05007,0.00216,-0.00054,-0.02718,-0.0056,-0.00018,0.0038,-0.00174,-0.02718,-0.00054
18,248254823,2023-05-20T00:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Achene - Lonny 380.19 Achene - Lonny 19,"[{'number': 1, 'branchName': 'Achene - Lonny 380.19', 'branchEic': '10T-BE-FR-000015', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Achene', 'substationTo': 'Lonny', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Achene - Lonny 19', 'branchEic': '10T-BE-FR-000015', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Achene', 'substationTo': 'Lonny', 'elementType': 'TieLine'}]",True,1362.0,70.0,0.802,"LFcalc = 10,34% ; LFaccept = 17,14% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 11,12%",2177.0,380.0,1508.0,194.0,145.0,3.0,142.0,-47.0,107.0,-154.0,0.0,0.0,0.0,0.0,-48.0,-1.0,0.00067,0.04374,-0.00158,-0.28022,0.00426,0.01232,-0.06206,-0.0027,0.00067,0.02417,0.00697,0.00022,-0.00475,0.00218,0.02417,0.00067
19,248254852,2023-05-20T00:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1367.0,70.0,0.838,"LFcalc = 13,01% ; LFaccept = 17,14% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 17,65%",2177.0,380.0,1508.0,194.0,-108.0,6.0,-114.0,-52.0,156.0,-208.0,0.0,0.0,0.0,0.0,-53.0,-1.0,0.00115,0.07235,-0.00267,-0.27563,0.00727,0.02105,-0.10803,-0.00462,0.00115,0.04848,0.01189,0.00038,-0.00812,0.00372,0.04848,0.00115
20,248254854,2023-05-20T00:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Zandvliet 2,"[{'number': 1, 'branchName': 'PST Zandvliet 2', 'branchEic': '22T20161020---56', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Zandvliet', 'substationTo': 'Zandvliet', 'elementType': 'PST'}]",True,1347.0,70.0,0.841,"LFcalc = 15,91% ; LFaccept = 17,14% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 20,51%",2177.0,380.0,1508.0,194.0,-127.0,15.0,-142.0,-32.0,180.0,-212.0,0.0,0.0,0.0,0.0,-33.0,-1.0,0.00121,0.06889,-0.003,-0.28178,0.00768,0.02314,-0.11379,-0.00494,0.00121,0.09447,0.01291,0.0004,-0.00869,0.00398,0.09447,0.00121
21,248254875,2023-05-20T00:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Gramme - Achene 380.10,"[{'number': 1, 'branchName': 'Gramme - Achene 380.10', 'branchEic': '22T-BE-IN-LI0130', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Achene', 'substationTo': 'Gramme', 'elementType': 'Line'}]",True,1265.0,70.0,0.598,"LFcalc = -13,19% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -11,12%",2177.0,380.0,1508.0,189.0,-139.0,-2.0,-137.0,53.0,-101.0,154.0,0.0,0.0,0.0,0.0,54.0,1.0,-0.00067,-0.04374,0.00158,0.28022,-0.00426,-0.01232,0.06206,0.0027,-0.00067,-0.02417,-0.00697,-0.00022,0.00475,-0.00218,-0.02417,-0.00067
22,248254887,2023-05-20T00:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1266.0,70.0,0.562,"LFcalc = -13,01% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -17,65%",2177.0,380.0,1508.0,189.0,108.0,-6.0,114.0,52.0,-156.0,208.0,0.0,0.0,0.0,0.0,53.0,1.0,-0.00115,-0.07235,0.00267,0.27563,-0.00727,-0.02105,0.10803,0.00462,-0.00115,-0.04848,-0.01189,-0.00038,0.00812,-0.00372,-0.04848,-0.00115
23,248254889,2023-05-20T00:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Zandvliet 2,"[{'number': 1, 'branchName': 'PST Zandvliet 2', 'branchEic': '22T20161020---56', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Zandvliet', 'substationTo': 'Zandvliet', 'elementType': 'PST'}]",True,1286.0,70.0,0.559,"LFcalc = -15,91% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -20,51%",2177.0,380.0,1508.0,189.0,127.0,-15.0,142.0,32.0,-180.0,212.0,0.0,0.0,0.0,0.0,33.0,1.0,-0.00121,-0.06889,0.003,0.28178,-0.00768,-0.02314,0.11379,0.00494,-0.00121,-0.09447,-0.01291,-0.0004,0.00869,-0.00398,-0.09447,-0.00121
24,248254896,2023-05-20T00:00:00Z,ELIA,PST Zandvliet 2 ,22T20161020---56,DIRECT,Bel,Bel,Zandvliet,Zandvliet,PST,SEASONAL,ELIA,Avelgem - Avelin 380.80 Avelgem - Avelin 380.80,"[{'number': 1, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Avelgem - Avelin 380.80', 'branchEic': '10T-BE-FR-000031', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Avelgem', 'substationTo': 'Avelin', 'elementType': 'TieLine'}]",True,1204.0,70.0,0.75,"LFcalc = 11,26% ; LFaccept = 13,03% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 21,78%",2177.0,380.0,1508.0,256.0,-115.0,29.0,-144.0,49.0,124.0,-75.0,0.0,0.0,0.0,0.0,48.0,-1.0,0.00078,0.02732,-0.00223,-0.19074,0.00498,0.0167,-0.07491,-0.00333,0.00078,0.15181,0.00899,0.00027,-0.00584,0.00267,0.15181,0.00078
25,248254922,2023-05-20T00:00:00Z,ELIA,PST Zandvliet 2 ,22T20161020---56,DIRECT,Bel,Bel,Zandvliet,Zandvliet,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1201.0,67.8,0.762,"LFcalc = 15,27% ; LFaccept = 13,03% ; MACZT(MCCC + MNCC) = 67,76% ; MNCC_UK = 27,50%",2177.0,380.0,1508.0,256.0,-238.0,31.0,-269.0,52.0,178.0,-126.0,0.0,0.0,0.0,0.0,51.0,-1.0,0.00115,0.04799,-0.00291,-0.2277,0.00724,0.02292,-0.11109,-0.00475,0.00115,0.16455,0.01253,0.00039,-0.00834,0.00381,0.16455,0.00115
